oi,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
Y, , ,Nifty50 USD,8545.75,8545.75,8574.5,8288.65,8292.95,0,0,Y, ,0,0,0
Y, , ,Nifty IT,29199.6,28847.9,29295.7,28613.8,29147.05,0,0,Y, ,0,40301.4,28288.05
Y, , ,Nifty Next 50,63862.3,63236.75,63238.65,61272.25,61414.9,0,0,Y, ,0,70833.65,57250.25
Y, , ,Nifty Bank,53427.05,52576.1,52665.3,51323.6,51437.75,0,0,Y, ,0,61764.85,49156.95
Y, , ,NIFTY MIDCAP 100,54855.5,54242.4,54242.4,52573.55,52717.55,0,0,Y, ,0,61548.85,46966.6
Y, , ,Nifty 500,21327.9,21079.6,21090.05,20611.8,20664.25,0,0,Y, ,0,24144.2,19519.85
Y, , ,Nifty 100,23766.1,23478.8,23504.2,23054.3,23098.25,0,0,Y, ,0,26975.15,22177.35
Y, , ,Nifty Midcap 50,15572.6,15405.45,15405.45,14956.15,15000.5,0,0,Y, ,0,17572.45,13269.65
Y, , ,Nifty Realty,696.4,686.35,688.5,661.35,663.4,0,0,Y, ,0,1049.7,661.35
Y, , ,Nifty Infra,8800.15,8720.8,8731.15,8526.6,8573.9,0,0,Y, ,0,9792.6,7775.8
Y, , ,Nifty Energy,35908.3,35681.15,35713.8,34648.5,34839.45,0,0,Y, ,0,37306.5,29802.2
Y, , ,Nifty FMCG,47007.55,46699.05,46743.95,45740.9,45837.05,0,0,Y, ,0,58485.05,45740.9
Y, , ,Nifty MNC,28875,28632.45,28632.45,27932.2,28031.55,0,0,Y, ,0,32131.15,23981.05
Y, , ,Nifty Pharma,22540.7,22461.8,22462.9,21983.7,22053.1,0,0,Y, ,0,23540.9,19121.1
Y, , ,Nifty PSE,9882,9790.8,9805.8,9549.45,9593.9,0,0,Y, ,0,10544.05,8457.6
Y, , ,Nifty PSU Bank,8584.6,8443.25,8448.3,8188.6,8231.65,0,0,Y, ,0,9918.65,5904.1
Y, , ,Nifty Serv Sector,29475.65,29051.65,29108.05,28651.6,28708.5,0,0,Y, ,0,34549.75,28651.6
Y, , ,Nifty Auto,24715.9,24433.45,24433.45,23865.65,23934.75,0,0,Y, ,0,29179.1,19316.65
Y, , ,Nifty Metal,11412.75,11215.15,11223.8,10819.85,10863.45,0,0,Y, ,0,12509.75,7690.2
Y, , ,Nifty Media,1305.1,1294.85,1294.9,1245.05,1253.35,0,0,Y, ,0,1786.15,1245.05
Y, , ,NIFTY SMLCAP 100,15718.6,15565.3,15565.3,14986,15098.7,0,0,Y, ,0,19224.95,14084.3
Y, , ,Nifty 200,12985.4,12830.6,12839.55,12568.75,12594.3,0,0,Y, ,0,14700.95,11941.45
Y, , ,Nifty Div Opps 50,5833.8,5765.35,5767.6,5671.25,5695,0,0,Y, ,0,6584.65,5288.6
Y, , ,Nifty Commodities,9390.5,9289.8,9295.95,9029,9058.15,0,0,Y, ,0,10078.6,7601.4
Y, , ,Nifty Consumption,10671.65,10564.15,10564.75,10319.1,10338,0,0,Y, ,0,12716.2,10159.85
Y, , ,Nifty Fin Service,24781.15,24400.95,24427.95,23895.7,23959.2,0,0,Y, ,0,28562.5,23546.5
Y, , ,Nifty50 Div Point,279.19,279.19,279.19,279.19,279.19,0,0,Y, ,0,0,0
Y, , ,Nifty100 Liq 15,6905.7,6822.35,6832.55,6681.6,6723.9,0,0,Y, ,0,7774.6,6045.55
Y, , ,Nifty CPSE,7026.75,6996.55,7020.45,6850.15,6891.4,0,0,Y, ,0,7252.05,5521.95
Y, , ,Nifty GrowSect 15,10608.4,10498.45,10501.1,10370.95,10401.05,0,0,Y, ,0,12852.45,9722.65
Y, , ,Nifty50 PR 2x Lev,11310.7,11021.75,11035.45,10677,10716.7,0,0,Y, ,0,14993.4,10677
Y, , ,Nifty50 PR 1x Inv,227.2,230.15,233.6,230,233.2,0,0,Y, ,0,233.6,197.8
Y, , ,Nifty50 TR 2x Lev,16964.55,16531.1,16551.7,16014.05,16073.6,0,0,Y, ,0,22435.45,15663.75
Y, , ,Nifty50 TR 1x Inv,185.7,188.15,190.95,188,190.65,0,0,Y, ,0,192.05,161.8
Y, , ,Nifty50 Value 20,11899.5,11764.45,11780.4,11666.7,11695.05,0,0,Y, ,0,13684.4,11375.5
Y, , ,Nifty Mid Liq 15,14316.4,14175.55,14175.55,13791,13834.05,0,0,Y, ,0,16755.8,11541.7
Y, , ,Nifty Pvt Bank,25267.65,24893.7,24944.7,24384.45,24436.9,0,0,Y, ,0,29748.45,24384.45
Y, , ,NIFTY100 Qualty30,5212.3,5164.95,5164.95,5070.1,5079.05,0,0,Y, ,0,0,0
Y, , ,Nifty GS 8 13Yr,2988.45,2988.98,2989,2969.34,2969.68,0,0,Y, ,0,0,0
Y, , ,Nifty GS 10Yr,2624.09,2624.56,2624.57,2606.24,2607.54,0,0,Y, ,0,0,0
Y, , ,Nifty GS 10Yr Cln,882.39,882.39,882.4,876.05,876.5,0,0,Y, ,0,0,0
Y, , ,Nifty GS 4 8Yr,3252.72,3253.3,3253.3,3238.25,3239.13,0,0,Y, ,0,0,0
Y, , ,Nifty GS 11 15Yr,3261.22,3261.84,3261.84,3237.64,3238.2,0,0,Y, ,0,0,0
Y, , ,Nifty GS 15YrPlus,3449.89,3450.6,3450.6,3416.53,3416.53,0,0,Y, ,0,0,0
Y, , ,Nifty GS Compsite,3062.89,3063.45,3063.46,3042.13,3042.34,0,0,Y, ,0,0,0
Y, , ,NIFTY HEALTHCARE,14383.45,14320.65,14321.25,14030.35,14079.3,0,0,Y, ,0,15148.75,6482.8
Y, , ,NIFTY CONSR DURBL,34740.35,34335.95,34343.25,32755.75,32945.8,0,0,Y, ,0,44426.55,14089.55
Y, , ,NIFTY OIL AND GAS,11034.95,10910.55,10934.85,10715.65,10737.85,0,0,Y, ,0,13607.2,4632.7
Y, , ,NIFTY500 MULTICAP,14735.65,14569.7,14572.6,14200.65,14246.7,0,0,Y, ,0,17112.15,5531.55
Y, , ,NIFTY LARGEMID250,15156.6,14982.95,14985.65,14613.3,14650.1,0,0,Y, ,0,17095.2,5635.2
Y, , ,NIFTY MID SELECT,12625.9,12483.7,12483.7,12139.55,12183.55,0,0,Y, ,0,14118.4,5520.25
Y, , ,NIFTY TOTAL MKT,11962,11823.1,11828.75,11554.2,11583.2,0,0,Y, ,0,13842.6,6252.1
Y, , ,NIFTY MICROCAP250,19927.5,19711.85,19715.9,18952.05,19006.9,0,0,Y, ,0,26476.9,5802.95
Y, , ,NIFTY IND DIGITAL,7472.95,7377.35,7399.4,7314.05,7335.45,0,0,Y, ,0,10152.15,4755.25
Y, , ,Nifty Tata 25 Cap,13857.75,13687.75,13701.3,13248.7,13319.5,0,0,Y, ,0,18764.95,9887.45
Y, , ,Nifty MidSml Hlth,42000.15,41759.75,41766.9,40772.85,40927.3,0,0,Y, ,0,46103.35,20019.15
Y, , ,Nifty Multi Mfg,14849,14694,14698.6,14339.95,14376.45,0,0,Y, ,0,16323.15,8394.35
Y, , ,Nifty Multi Infra,13151.6,13028.8,13041.1,12684.7,12747.65,0,0,Y, ,0,15154.1,8010.1
Y, , ,BHARATBOND-APR30,1570.52,1570.83,1570.83,1569.69,1569.69,0,0,Y, ,0,0,0
Y, , ,BHARATBOND-APR31,1428.98,1429.25,1429.26,1428.96,1428.96,0,0,Y, ,0,0,0
Y, , ,BHARATBOND-APR32,1298.6,1298.85,1298.85,1298.15,1298.15,0,0,Y, ,0,0,0
Y, , ,BHARATBOND-APR33,1260.74,1261,1261,1260.99,1260.99,0,0,Y, ,0,0,0
Y, , ,Nifty Ind Defence,7735.5,7662.45,7664.5,7349.2,7390.85,0,0,Y, ,0,9195.15,3374.95
Y, , ,Nifty Ind Tourism,6919.05,6843.6,6853.5,6570.7,6588.85,0,0,Y, ,0,9497.2,6058.05
Y, , ,Nifty Capital Mkt,4436.85,4393.3,4393.85,4209.75,4252.6,0,0,Y, ,0,4964.25,2009.6
Y, , ,Nifty500Momentm50,47759.05,47137.15,47137.15,45696.8,45951.45,0,0,Y, ,0,0,0
Y, , ,NiftyMS400 MQ 100,44158.55,43663.2,43663.2,42252.65,42484.25,0,0,Y, ,0,0,0
Y, , ,NiftySml250MQ 100,39018.5,38632.1,38632.1,37360.95,37551.3,0,0,Y, ,0,0,0
Y, , ,Nifty Top 10 EW,8441.05,8339.4,8352.45,8245.75,8260.15,0,0,Y, ,0,0,0
Y, , ,Nifty AQL 30,20973.15,20812.45,20812.45,20377.05,20411.35,0,0,Y, ,0,0,0
Y, , ,Nifty AQLV 30,19140,18953.1,18961.2,18603.1,18629.1,0,0,Y, ,0,0,0
Y, , ,Nifty EV,2760.75,2731,2731,2659.65,2673.55,0,0,Y, ,0,0,0
Y, , ,Nifty HighBeta 50,3521.45,3480.15,3480.15,3331.1,3347.35,0,0,Y, ,0,0,0
Y, , ,Nifty New Consump,10163.9,10037.95,10037.95,9742.55,9767.15,0,0,Y, ,0,0,0
Y, , ,Nifty Corp MAATR,34698.85,34291,34335.3,33429.55,33513.35,0,0,Y, ,0,0,0
Y, , ,Nifty Low Vol 50,23222.35,23023.75,23032.65,22600.75,22644.8,0,0,Y, ,0,0,0
Y, , ,Nifty Mobility,20254.05,20007.4,20008.55,19521.9,19570.8,0,0,Y, ,0,0,0
Y, , ,Nifty Qlty LV 30,15608.6,15475.6,15477.9,15189.85,15215.5,0,0,Y, ,0,0,0
Y, , ,Nifty Sml250 Q50,22510.2,22315.35,22332.45,21645.5,21734.65,0,0,Y, ,0,0,0
Y, , ,Nifty Top 15 EW,9431.1,9311.9,9320.85,9189.2,9222.7,0,0,Y, ,0,0,0
Y, , ,Nifty100 Alpha 30,16386.95,16187.45,16188.15,15748.65,15796,0,0,Y, ,0,0,0
Y, , ,Nifty100 Enh ESG,4647.35,4593.3,4594.65,4505.7,4516.15,0,0,Y, ,0,0,0
Y, , ,Nifty200 Value 30,14614.3,14415,14426.65,14042.35,14082.45,0,0,Y, ,0,0,0
Y, , ,Nifty500 EW,12774.5,12641.2,12641.2,12240.1,12284.95,0,0,Y, ,0,0,0
Y, , ,Nifty Multi MQ 50,37723.2,37263.45,37263.45,36179.25,36363.25,0,0,Y, ,0,0,0
Y, , ,Nifty500 Value 50,15395.65,15190.4,15206.1,14808.3,14858,0,0,Y, ,0,0,0
Y, , ,Nifty Top 20 EW,8408,8305.75,8310.3,8201.7,8221.2,0,0,Y, ,0,0,0
Y, , ,Nifty CoreHousing,13482.35,13352,13356.35,12839.05,12885.65,0,0,Y, ,0,17961.7,12839.05
Y, , ,Nifty FinSerExBnk,28588.05,28244.85,28245.45,27208.65,27408.65,0,0,Y, ,0,32654.2,21702.4
Y, , ,Nifty Housing,10902.6,10772.9,10784.25,10442.9,10467.1,0,0,Y, ,0,12386.3,9839.7
Y, , ,Nifty IPO,1875.4,1850.5,1852.5,1796.35,1812.1,0,0,Y, ,0,2387.55,1617.15
Y, , ,Nifty MS Fin Serv,19123.3,18878.7,18880,18157.8,18237.65,0,0,Y, ,0,21300,12407.95
Y, , ,Nifty MS Ind Cons,16494.6,16309.6,16326.1,15856.8,15904.2,0,0,Y, ,0,20923.3,14493.4
Y, , ,Nifty MS IT Telcm,7964.3,7885.5,7885.5,7753.4,7770.25,0,0,Y, ,0,11723.2,7753.4
Y, , ,Nifty NonCyc Cons,13798.55,13654.15,13662.4,13322.2,13348,0,0,Y, ,0,18289.65,13081.55
Y, , ,Nifty Rural,14562.15,14410.75,14410.75,14050,14087.75,0,0,Y, ,0,16396.4,12304.35
Y, , ,Nifty Shariah 25,7357.55,7298.2,7298.2,7201.55,7218.45,0,0,Y, ,0,9449.55,7121.55
Y, , ,Nifty Trans Logis,22444.65,22173.1,22174.55,21611,21685.1,0,0,Y, ,0,26459.7,16828.35
Y, , ,Nifty50 Shariah,4158.15,4119.05,4126.5,4082.25,4097.85,0,0,Y, ,0,5677.9,4082.25
Y, , ,Nifty500 LMS Eql,16188.1,16010.2,16011.8,15565.85,15623.7,0,0,Y, ,0,18838.1,14014.4
Y, , ,Nifty500 Shariah,6360.6,6300.4,6300.6,6178.05,6190.9,0,0,Y, ,0,8238.85,6004.55
Y, , ,Nifty500 Qlty50,17402.95,17234.9,17239.5,16745.95,16795.45,0,0,Y, ,0,0,0
Y, , ,Nifty500 LowVol50,21162.25,20996.65,21007.35,20596.15,20633.2,0,0,Y, ,0,0,0
Y, , ,Nifty500 MQVLv50,29465.3,29151,29151,28400.8,28446.65,0,0,Y, ,0,0,0
Y, , ,Nifty500 Flexicap,9118.8,9031.6,9032.85,8900.3,8917.6,0,0,Y, ,0,0,0
Y, , ,Nifty TMMQ 50,39111.75,38620.15,38620.15,37466.5,37647.1,0,0,Y, ,0,0,0
Y, , ,Nifty FPI 150,1451.95,1435.65,1436.3,1407.25,1410.5,0,0,Y, ,0,1641.4,1346.5
Y, , ,Nifty SME Emerge,11965.2,11942.8,11943.7,11512.65,11517.7,0,0,Y, ,0,17223.65,11512.65
Y, , ,Nifty Internet,1124.5,1107.65,1107.9,1080.7,1086,0,0,Y, ,0,1501.9,1056.45
Y, , ,Nifty Chemicals,25953.4,25717.6,25741.25,24962.95,25105.5,0,0,Y, ,0,31895.45,24962.95
Y, , ,Nifty Waves,1711.95,1694.65,1697.05,1635.45,1638.2,0,0,Y, ,0,2789.8,1635.45
Y, , ,Nifty InfraLog,10664.8,10570.1,10575.25,10196.6,10247.05,0,0,Y, ,0,11820.05,9210.4
Y, , ,Nifty500 Health,18092.65,17997.8,17998.4,17632.8,17687.35,0,0,Y, ,0,19594.1,16294.6
Y, , ,Nifty RailwaysPSU,2904.55,2875.55,2878.85,2771,2777.7,0,0,Y, ,0,4005.5,2771
Y, , ,NiftyConglomerate,13251.1,13101.05,13109,12779,12825,0,0,Y, ,0,15284.3,12226.8
Y, , ,India VIX,22.8125,22.8125,27.1725,22.8125,26.73,0,0,Y, ,0,27.1725,8.72
 , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , 
 , , ,NIFTY 50 Sec, , , , , , , , , , , , 
N,EQ,ADANIENT,ADANI ENTERPRISES LIMITED,1927.1,1910,1910.1,1820.5,1833,4373477679,2370668,Y, ,92190,2695,1820.5
N,EQ,ADANIPORTS,ADANI PORT & SEZ LTD,1365.4,1350,1350,1293.5,1303.6,4397506422,3361416,Y, ,169409,1584,1041.5
N,EQ,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,7364.5,7288,7288,7080,7145,3318070300,464969,Y, ,56488,8099.5,6430.25
N,EQ,ASIANPAINT,ASIAN PAINTS LIMITED,2195.4,2180,2180,2115,2121.3,2092108841,978398,Y, ,84243,2985.7,2115
N,EQ,AXISBANK,AXIS BANK LIMITED,1203.9,1181,1185.1,1165,1170.6,7879583181,6697446,Y, ,225496,1418.3,1032.35
N,EQ,BAJAJ-AUTO,BAJAJ AUTO LIMITED,9051,8989.5,8989.5,8752,8776,3304197629,375189,Y, ,64073,10187,7089.35
N,EQ,BAJAJFINSV,BAJAJ FINSERV LTD.,1710.3,1699.8,1700,1662.7,1675.5,3702339923,2207925,Y, ,112974,2195,1662.7
N,EQ,BAJFINANCE,BAJAJ FINANCE LIMITED,830.55,818.1,818.8,787.9,812.6,12762945968,15835828,Y, ,385591,9788,787.9
N,EQ,BEL,BHARAT ELECTRONICS LTD,426.1,420.6,421.75,404,405.5,7722908891,18894757,Y, ,264954,473.45,256.2
N,EQ,BHARTIARTL,BHARTI AIRTEL LIMITED,1846.1,1827,1830,1792,1795.9,12385952606,6874051,Y, ,246881,2174.5,1660
N,EQ,CIPLA,CIPLA LTD,1256.4,1252,1252.7,1217.8,1221.8,1599322191,1295463,Y, ,74343,1673,1217.8
N,EQ,COALINDIA,COAL INDIA LTD,468.15,466,466,450.65,455.25,4635388170,10163783,Y, ,139845,476,356
N,EQ,DRREDDY,DR. REDDY S LABORATORIES,1298.9,1293,1293,1244.2,1253.3,2683165089,2112613,Y, ,70019,1379.7,1020
N,EQ,EICHERMOT,EICHER MOTORS LTD,6909,6790,6831.5,6661,6681.5,2557440380,380052,Y, ,64045,8230,4999.95
N,EQ,ETERNAL,ETERNAL LIMITED,232.29,227.9,231.4,224.21,226.96,16146997712,71121843,Y, ,507043,368.45,194.8
N,EQ,GRASIM,GRASIM INDUSTRIES LTD,2616.3,2591,2598,2502.5,2531.1,4917809635,1936926,Y, ,119360,2979,2465.5
N,EQ,HCLTECH,HCL TECHNOLOGIES LTD,1333.7,1314.8,1365,1310,1358.6,6986833335,5166409,Y, ,173461,1780.1,1297.7
N,EQ,HDFCBANK,HDFC BANK LTD,780.45,763.15,768.7,741.05,744.15,54427519735,72341738,Y, ,872248,2037.7,741.05
N,EQ,HDFCLIFE,HDFC LIFE INS CO LTD,623.65,615.1,617,590.1,592.1,2524190405,4223148,Y, ,114800,820.75,590.1
N,EQ,HINDALCO,HINDALCO  INDUSTRIES  LTD,874.25,855,857.35,835.95,840.25,9592214958,11372786,Y, ,235268,1029.8,546.45
N,EQ,HINDUNILVR,HINDUSTAN UNILEVER LTD.,2082.7,2062.3,2097,2033.3,2052.2,5348433322,2599535,Y, ,167567,2479.6,2033.3
N,EQ,ICICIBANK,ICICI BANK LTD.,1245.4,1226.6,1234.9,1218.1,1222.7,20891771051,17049534,Y, ,279421,1500,1218.1
N,EQ,INDIGO,INTERGLOBE AVIATION LTD,4149.1,4069.8,4103.9,3895.2,3945.3,11550686473,2919605,Y, ,214828,6232.5,3895.2
N,EQ,INFY,INFOSYS LIMITED,1255.9,1238.2,1261.1,1227.4,1256.8,15535285077,12420293,Y, ,307309,1728,1215.1
N,EQ,ITC,ITC LTD,299.95,298.9,299,289.55,290.45,9281862168,31788160,Y, ,379322,444.2,289.55
N,EQ,JIOFIN,JIO FIN SERVICES LTD,239.3,236.2,236.3,225.4,226.1,4845669622,21172068,Y, ,192812,338.6,203.1
N,EQ,JSWSTEEL,JSW STEEL LIMITED,1169.6,1153.8,1153.8,1102.5,1109.6,2826381081,2532216,Y, ,88622,1284.7,905.2
N,EQ,KOTAKBANK,KOTAK MAHINDRA BANK LTD,366.75,364.85,364.9,355.25,356.55,6091381290,16980244,Y, ,189680,2301.9,355.25
N,EQ,LT,LARSEN & TOUBRO LTD.,3434.8,3405.1,3409.9,3288.1,3342.4,18784649604,5645839,Y, ,319335,4440,2965.3
N,EQ,M&M,MAHINDRA & MAHINDRA LTD,3066.1,3015.1,3019.7,2935,2955.8,11804856446,3978740,Y, ,235232,3839.9,2425
N,EQ,MARUTI,MARUTI SUZUKI INDIA LTD.,12601,12501,12501,12278,12355,6408991130,517985,Y, ,86813,17370,11059.45
N,EQ,MAXHEALTH,MAX HEALTHCARE INS LTD,964.8,964,971.3,937.3,956.9,2919393969,3063874,Y, ,121551,1314.3,933.8
N,EQ,NESTLEIND,NESTLE INDIA LIMITED,1193.6,1189,1189,1164.8,1166.8,1107878299,944890,Y, ,67109,2515,1084.7
N,EQ,NTPC,NTPC LTD,380.95,377.1,379.5,369.3,372.4,4903097110,13148432,Y, ,202229,394.5,315.55
N,EQ,ONGC,OIL AND NATURAL GAS CORP.,265.4,267.3,269.7,263.9,265.45,6401572611,23991581,Y, ,181852,293,205
N,EQ,POWERGRID,POWER GRID CORP. LTD.,297.6,298,304.35,293.1,302.1,7120327186,23771660,Y, ,168908,322,250
N,EQ,RELIANCE,RELIANCE INDUSTRIES LTD,1414.4,1400,1415.6,1391,1407.8,26655971497,18979554,Y, ,385355,1611.8,1114.85
N,EQ,SBILIFE,SBI LIFE INSURANCE CO LTD,1896.9,1875,1889.8,1811.5,1832.3,2454823108,1338816,Y, ,106214,2132,1430.55
N,EQ,SBIN,STATE BANK OF INDIA,1058,1039,1045.6,1014.2,1031.9,16536923041,16039603,Y, ,335720,1234.7,730
N,EQ,SHRIRAMFIN,SHRIRAM FINANCE LIMITED,938.6,930,930.1,870.2,877.7,9349218794,10556865,Y, ,239057,1108,566.5
N,EQ,SUNPHARMA,SUN PHARMACEUTICAL IND L,1777.1,1774.8,1775,1741.1,1758.4,4912646744,2783613,Y, ,121645,1851.2,1548
N,EQ,TATACONSUM,TATA CONSUMER PRODUCT LTD,1050.2,1036.1,1042,1019.6,1023.6,2072006825,2006447,Y, ,96297,1220.9,952.5
N,EQ,TATASTEEL,TATA STEEL LIMITED,196.77,193,193.95,186.51,187.17,8350975101,44393392,Y, ,286506,216.45,125.3
N,EQ,TCS,TATA CONSULTANCY SERV LT,2390.6,2365,2406.8,2348,2383.8,9223242939,3860515,Y, ,214767,3710,2348
N,EQ,TECHM,TECH MAHINDRA LIMITED,1384.8,1366,1414.6,1357.6,1384,5094075790,3647386,Y, ,169241,1854,1209.4
N,EQ,TITAN,TITAN COMPANY LIMITED,4106.6,4056.6,4059,3825,3853.1,5974719302,1533645,Y, ,146663,4378.4,2925
N,EQ,TMPV,TATA MOTORS PASS VEH LTD,314.1,311.05,311.05,303.5,305.25,3311794324,10816349,Y, ,144969,421.55,303.5
N,EQ,TRENT,TRENT LTD,3559.6,3502.2,3502.2,3340.3,3356.7,3263114233,959711,Y, ,85170,6261,3340.3
N,EQ,ULTRACEMCO,ULTRATECH CEMENT LIMITED,10934,10877,10877,10325,10362,6727445531,644386,Y, ,90481,13110,10325
N,EQ,WIPRO,WIPRO LTD,190.9,189.41,190.62,187,187.54,2266753420,12014988,Y, ,120117,274.7,187
 , , , , , , , , , , , , , , , 
 , , ,NIFTY Next 50 Sec, , , , , , , , , , , , 
N,EQ,ABB,ABB INDIA LIMITED,6297,6264,6264,5975,6041.5,1669737553,274731,N, ,33252,6554,4637.5
N,EQ,ADANIENSOL,ADANI ENERGY SOLUTION LTD,1009.9,1000,1000.9,935.7,946.9,8482898320,8950325,N, ,59585,1067.7,744.9
N,EQ,ADANIGREEN,ADANI GREEN ENERGY LTD,863.1,863,863,810.45,816.45,2268651962,2746629,N, ,54394,1177.55,765
N,EQ,ADANIPOWER,ADANI POWER LTD,151.54,151.54,152.87,144.65,147.85,3834495427,25968931,N, ,157894,723,128.1
N,EQ,AMBUJACEM,AMBUJA CEMENTS LTD,420.55,416.8,416.8,394,395.35,1736656540,4333904,N, ,59025,624.95,394
N,EQ,BAJAJHFL,BAJAJ HOUSING FINANCE LTD,81.45,81,81.21,77.9,78.51,795363031,10089337,N, ,83357,136.96,77.9
N,EQ,BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,9512,9466,9498,9088,9162,427890053,46331,N, ,14708,14763,9088
N,EQ,BANKBARODA,BANK OF BARODA,279.95,275.2,275.45,265,265.9,2587120320,9657083,N, ,77550,325.5,212.55
N,EQ,BOSCHLTD,BOSCH LIMITED,30390,30220,30300,29000,29135,743611140,25264,N, ,11147,41945,25921.6
N,EQ,BPCL,BHARAT PETROLEUM CORP  LT,287.8,280.05,281,270,271.3,3920935468,14357554,N, ,133171,391.65,262
N,EQ,BRITANNIA,BRITANNIA INDUSTRIES LTD,5618.5,5590,5590.5,5475.5,5490,1746603336,316325,N, ,38282,6336,4605.05
N,EQ,CANBK,CANARA BANK,136.44,134,134,129.02,129.56,2934685418,22467854,N, ,108980,162.89,83.7
N,EQ,CGPOWER,CG POWER AND IND SOL LTD,681.6,675.15,675.5,642.8,664.1,2395277340,3640981,N, ,84011,797.55,517.7
N,EQ,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,1440.5,1429.7,1429.7,1375.6,1380.9,3571090883,2569553,N, ,86676,1831.5,1358.65
N,EQ,DIVISLAB,DIVI S LABORATORIES LTD,6100,6036.5,6047,5982,6013.5,1366041681,227221,N, ,31049,7071.5,4955
N,EQ,DLF,DLF LIMITED,540.75,534,534,512.05,514.75,2217869492,4277345,N, ,64406,886.8,512.05
N,EQ,DMART,AVENUE SUPERMARTS LIMITED,3770.8,3750,3752,3630,3655.6,1089641799,296381,N, ,33353,4949.5,3529
N,EQ,ENRIN,SIEMENS ENERGY INDIA LTD,2791.2,2751.2,2758.5,2666.1,2696.1,598666548.3,221627,N, ,27242,3625,2115
N,EQ,GAIL,GAIL (INDIA) LTD,142.87,141.23,142.1,134.36,135.4,2260318566,16552069,N, ,111483,202.79,134.36
N,EQ,GODREJCP,GODREJ CONSUMER PRODUCTS,1017.6,1010,1012,988,1002.4,1772679793,1771476,N, ,80431,1309,988
N,EQ,HAL,HINDUSTAN AERONAUTICS LTD,3782.4,3760.6,3762.8,3610,3634.6,6556774638,1797092,N, ,108300,5165,3610
N,EQ,HAVELLS,HAVELLS INDIA LIMITED,1281.2,1270,1271.9,1217.2,1231,1030117292,835568,N, ,43148,1673.8,1217.2
N,EQ,HINDZINC,HINDUSTAN ZINC LIMITED,514.75,499.35,499.5,484,487.65,4510828041,9206594,N, ,120099,733,388.55
N,EQ,HYUNDAI,HYUNDAI MOTOR INDIA LTD,1951,1940,1940.9,1860,1867.5,702345286.6,371722,N, ,37867,2890,1541.7
N,EQ,ICICIGI,ICICI LOMBARD GIC LIMITED,1777.2,1761,1771.3,1706,1722.2,2365679318,1369456,N, ,72304,2068.7,1702
N,EQ,INDHOTEL,THE INDIAN HOTELS CO. LTD,615.55,610.55,611,580.85,582.45,2057013849,3495215,N, ,90546,858,580.85
N,EQ,IOC,INDIAN OIL CORP LTD,144.6,141.49,142.69,137.75,138.11,2930480938,21048472,N, ,162631,188.96,122.35
N,EQ,IRFC,INDIAN RAILWAY FIN CORP L,94.69,93.5,93.65,89.2,89.45,1563843172,17225370,N, ,111441,148.95,89.2
N,EQ,JINDALSTEL,JINDAL STEEL LIMITED,1186.5,1162,1169.8,1101.6,1106.2,2107908708,1880244,N, ,57844,1272.1,770
N,EQ,JSWENERGY,JSW ENERGY LIMITED,507.05,506.8,506.8,480,482.7,1711762324,3486905,N, ,66103,579,427.75
N,EQ,LICI,LIFE INSURA CORP OF INDIA,776.75,766,768.9,737.05,740,985847655.8,1315501,N, ,44447,980,737.05
N,EQ,LODHA,LODHA DEVELOPERS LIMITED,796.9,789,789,724,727.9,3064696734,4129352,N, ,90575,1531,724
N,EQ,LTM,LTIMINDTREE LIMITED,4298.8,4236,4236,4071,4105.6,2345085614,569410,N, ,52147,6429.5,3802
N,EQ,MAZDOCK,MAZAGON DOCK SHIPBUIL LTD,2324.1,2290,2302.7,2185.2,2206.7,3777050456,1695946,N, ,88807,3775,2125.9
N,EQ,MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,111.59,111,111.03,106.25,106.59,2302344095,21402616,N, ,121809,162.25,89.7
N,EQ,NAUKRI,INFO EDGE (I) LTD,978.2,970,979.8,954.3,974.7,1446199123,1489512,N, ,40485,7429.9,930.5
N,EQ,PFC,POWER FIN CORP LTD.,412.85,402.95,402.95,386.4,398,4271262711,10830695,N,XD,85213,444.1,329.9
N,EQ,PIDILITIND,PIDILITE INDUSTRIES LTD,1341.3,1333,1333,1293.3,1314.9,1048730151,800316,N, ,54721,3149.9,1293.3
N,EQ,PNB,PUNJAB NATIONAL BANK,111.53,110.6,110.7,105.2,105.55,2583704376,24198613,N, ,83525,135.15,89.45
N,EQ,RECLTD,REC LIMITED,330.5,327.45,327.45,310.55,316.45,3709400298,11748371,N, ,99449,450,310.55
N,EQ,SHREECEM,SHREE CEMENT LIMITED,23535,23495,23495,22550,22725,844945325,36958,N, ,12182,32490,22550
N,EQ,SIEMENS,SIEMENS LTD,3129.6,3110,3110,2937,2988.3,1572208531,524215,N, ,40955,3440,2450
N,EQ,SOLARINDS,SOLAR INDUSTRIES (I) LTD,12934,12887,12887,12282,12430,2054692519,164689,N, ,42769,17820,9888.4
